Q,8043533,52.550 6500 52.500 15500 52.450 25500,52.600 2500 52.650 27500 52.700 13500
Q,8043552,52.550 6500 52.500 15500 52.450 25500,52.600 2500 52.650 27500 52.700 13500
Q,8043627,52.550 6500 52.500 15500 52.450 25500,52.600 2500 52.650 27500 52.700 13500
Q,8043627,52.550 6500 52.500 15500 52.450 25500,52.600 2500 52.650 27500 52.700 13500
Q,8043628,52.550 6500 52.500 15500 52.450 25500,52.600 1500 52.650 27500 52.700 13500
Q,8043725,52.550 6500 52.500 15500 52.450 25500,52.600 1500 52.650 27500 52.700 13500
Q,8043725,52.550 6500 52.500 15000 52.450 25500,52.600 1500 52.650 27500 52.700 13500
Q,8044528,52.550 7000 52.500 15000 52.450 25500,52.600 1500 52.650 27500 52.700 13500
Q,8044529,52.550 7000 52.500 15000 52.450 25500,52.600 1500 52.650 27500 52.700 13500
Q,8044805,52.550 7000 52.500 15000 52.450 25500,52.600 1500 52.650 27500 52.700 13500
Q,8044805,52.550 7000 52.500 15000 52.450 25500,52.600 5000 52.650 27500 52.700 13500
Q,8044805,52.550 7000 52.500 15000 52.450 25500,52.600 5000 52.650 27500 52.700 13500
Q,8044806,52.550 7000 52.500 15000 52.450 25500,52.600 5000 52.650 32000 52.700 13500
Q,8044806,52.550 7000 52.500 15000 52.450 25500,52.600 5000 52.650 32000 52.700 13500
Q,8045826,52.550 7000 52.500 15000 52.450 25500,52.600 5000 52.650 32000 52.700 13500
Q,8045826,52.550 6500 52.500 15000 52.450 25500,52.600 5000 52.650 32000 52.700 13500
Q,8045826,52.550 6500 52.500 15500 52.450 25500,52.600 5000 52.650 32000 52.700 13500
Q,8047028,52.550 6500 52.500 15500 52.450 25500,52.600 7000 52.650 32000 52.700 13500
Q,8048710,52.550 6500 52.500 15500 52.450 25500,52.600 7000 52.650 32000 52.700 13500
Q,8049733,52.550 6500 52.500 15500 52.450 25500,52.600 5000 52.650 32000 52.700 13500
Q,8050115,52.550 6500 52.500 15000 52.450 25500,52.600 5000 52.650 32000 52.700 13500
Q,8050116,52.550 4000 52.500 15000 52.450 25500,52.600 5000 52.650 32000 52.700 13500
Q,8050116,52.550 4000 52.500 5000 52.450 25500,52.600 5000 52.650 32000 52.700 13500
Q,8050116,52.550 4000 52.500 5000 52.450 25500,52.600 7000 52.650 32000 52.700 13500
Q,8050916,52.550 4000 52.500 5000 52.450 35500,52.600 7000 52.650 32000 52.700 13500
Q,8050917,52.550 4000 52.500 5000 52.450 35500,52.600 9000 52.650 32000 52.700 13500
T,8051000,52.55,3500
Q,8051171,52.550 3000 52.500 5000 52.450 35500,52.600 9000 52.650 32000 52.700 13500
Q,8051172,52.550 3000 52.500 5000 52.450 35500,52.600 19000 52.650 32000 52.700 13500
Q,8051172,52.550 3000 52.500 5000 52.450 35500,52.600 19000 52.650 32000 52.700 13500
Q,8051173,52.550 3000 52.500 5000 52.450 35500,52.600 19000 52.650 32000 52.700 13500
Q,8051173,52.550 3000 52.500 5000 52.450 35500,52.600 17500 52.650 32000 52.700 13500
Q,8051174,52.550 1500 52.500 5000 52.450 35500,52.600 17500 52.650 32000 52.700 13500
Q,8051174,52.500 5000 52.450 35500 52.400 36500,52.600 17500 52.650 32000 52.700 13500
Q,8051174,52.500 5000 52.450 35500 52.400 36500,52.600 7500 52.650 32000 52.700 13500
Q,8051174,52.500 5000 52.450 35500 52.400 36500,52.550 2000 52.600 7500 52.650 32000
Q,8051174,52.500 2000 52.450 35500 52.400 36500,52.550 2000 52.600 7500 52.650 32000
Q,8051174,52.500 4000 52.450 35500 52.400 36500,52.550 2000 52.600 7500 52.650 32000
Q,8051175,52.500 14000 52.450 35500 52.400 36500,52.550 2000 52.600 7500 52.650 32000
Q,8051175,52.500 14000 52.450 30500 52.400 36500,52.550 2000 52.600 7500 52.650 32000
Q,8051175,52.500 14000 52.450 30500 52.400 41500,52.550 2000 52.600 7500 52.650 32000
Q,8051175,52.500 12000 52.450 30500 52.400 41500,52.550 2000 52.600 7500 52.650 32000
Q,8051175,52.500 12000 52.450 30500 52.400 41500,52.600 7500 52.650 32000 52.700 13500
Q,8051175,52.500 14000 52.450 30500 52.400 41500,52.600 7500 52.650 32000 52.700 13500
Q,8051175,52.500 4000 52.450 30500 52.400 41500,52.600 7500 52.650 32000 52.700 13500
Q,8051175,52.500 4000 52.450 30500 52.400 41500,52.600 9000 52.650 32000 52.700 13500
Q,8051175,52.500 2000 52.450 30500 52.400 41500,52.600 9000 52.650 32000 52.700 13500
Q,8051184,52.500 4000 52.450 30500 52.400 41500,52.600 9000 52.650 32000 52.700 13500
Q,8051936,52.500 4000 52.450 30500 52.400 41500,52.600 9000 52.650 32000 52.700 13500
Q,8051938,52.500 4000 52.450 29500 52.400 41500,52.600 9000 52.650 32000 52.700 13500
Q,8052172,52.500 4000 52.450 29500 52.400 43500,52.600 9000 52.650 32000 52.700 13500
Q,8053108,52.500 4000 52.450 29500 52.400 43500,52.600 17500 52.650 32000 52.700 13500
Q,8063279,52.500 4000 52.450 30500 52.400 43500,52.600 17500 52.650 32000 52.700 13500
Q,8064306,52.500 4000 52.450 30500 52.400 43500,52.600 17500 52.650 32000 52.700 13500
Q,8064765,52.500 4000 52.450 31000 52.400 43500,52.600 17500 52.650 32000 52.700 13500
Q,8066819,52.500 4000 52.450 30500 52.400 43500,52.600 17500 52.650 32000 52.700 13500
Q,8066864,52.500 6000 52.450 30500 52.400 43500,52.600 17500 52.650 32000 52.700 13500
Q,8068714,52.500 6000 52.450 30500 52.400 43500,52.600 17500 52.650 32000 52.700 13500
Q,8068714,52.500 6000 52.450 30500 52.400 43500,52.600 15500 52.650 32000 52.700 13500
Q,8068715,52.500 6000 52.450 30500 52.400 43500,52.600 14000 52.650 32000 52.700 13500
Q,8068823,52.500 6000 52.450 30500 52.400 43500,52.600 5500 52.650 32000 52.700 13500
Q,8068823,52.500 6000 52.450 30500 52.400 38500,52.600 5500 52.650 32000 52.700 13500
Q,8068824,52.500 11000 52.450 30500 52.400 38500,52.600 5500 52.650 32000 52.700 13500
Q,8068846,52.500 21000 52.450 30500 52.400 38500,52.600 5500 52.650 32000 52.700 13500
Q,8068861,52.500 21000 52.450 30500 52.400 39000,52.600 5500 52.650 32000 52.700 13500
Q,8069051,52.500 21000 52.450 30500 52.400 39000,52.600 5500 52.650 32000 52.700 13500
Q,8069067,52.500 21000 52.450 30500 52.400 39000,52.600 6500 52.650 32000 52.700 13500
Q,8069220,52.500 21000 52.450 30500 52.400 39000,52.600 6500 52.650 32000 52.700 13500
Q,8069740,52.500 21000 52.450 32000 52.400 39000,52.600 6500 52.650 32000 52.700 13500
Q,8069740,52.500 21000 52.450 31500 52.400 39000,52.600 6500 52.650 32000 52.700 13500
Q,8070110,52.500 21500 52.450 31500 52.400 39000,52.600 6500 52.650 32000 52.700 13500
Q,8070123,52.500 21500 52.450 31500 52.400 39000,52.600 5500 52.650 32000 52.700 13500
Q,8073306,52.500 21500 52.450 31500 52.400 39000,52.600 5500 52.650 32000 52.700 13500
Q,8073306,52.500 21500 52.450 30500 52.400 39000,52.600 5500 52.650 32000 52.700 13500
Q,8073317,52.500 22500 52.450 30500 52.400 39000,52.600 5500 52.650 32000 52.700 13500
Q,8074099,52.500 22500 52.450 30500 52.400 39000,52.600 5500 52.650 32000 52.700 13500
Q,8074348,52.500 22500 52.450 30500 52.400 39000,52.600 7500 52.650 32000 52.700 13500
Q,8074376,52.500 20500 52.450 30500 52.400 39000,52.600 7500 52.650 32000 52.700 13500
Q,8075513,52.500 20500 52.450 30500 52.400 39000,52.600 7500 52.650 32000 52.700 13500
Q,8075628,52.500 22500 52.450 30500 52.400 39000,52.600 7500 52.650 32000 52.700 13500
Q,8076772,52.500 23000 52.450 30500 52.400 39000,52.600 7500 52.650 32000 52.700 13500
Q,8078093,52.500 23000 52.450 30500 52.400 39000,52.600 5500 52.650 32000 52.700 13500
Q,8078094,52.500 21000 52.450 30500 52.400 39000,52.600 5500 52.650 32000 52.700 13500
Q,8078214,52.500 21000 52.450 30500 52.400 39000,52.600 7500 52.650 32000 52.700 13500
Q,8078221,52.500 23000 52.450 30500 52.400 39000,52.600 7500 52.650 32000 52.700 13500
Q,8078719,52.500 23000 52.450 30500 52.400 39000,52.600 5500 52.650 32000 52.700 13500
Q,8079329,52.500 23000 52.450 30500 52.400 39000,52.600 7500 52.650 32000 52.700 13500
Q,8079368,52.500 23000 52.450 30500 52.400 39000,52.600 5500 52.650 32000 52.700 13500
Q,8080104,52.500 23000 52.450 30500 52.400 39000,52.600 5500 52.650 32000 52.700 13500
Q,8080173,52.500 23000 52.450 30500 52.400 39000,52.600 3500 52.650 32000 52.700 13500
Q,8080739,52.500 23000 52.450 30500 52.400 39000,52.600 3500 52.650 32000 52.700 13500
Q,8081453,52.500 21000 52.450 30500 52.400 39000,52.600 3500 52.650 32000 52.700 13500
Q,8081453,52.500 21000 52.450 30500 52.400 39000,52.650 32000 52.700 13500 52.750 30500
Q,8081453,52.500 21000 52.450 30500 52.400 39000,52.650 20000 52.700 13500 52.750 30500
Q,8081453,52.500 21000 52.450 30500 52.400 39000,52.650 18000 52.700 13500 52.750 30500
Q,8081454,52.500 23000 52.450 30500 52.400 39000,52.650 18000 52.700 13500 52.750 30500
Q,8081455,52.500 23000 52.450 30500 52.400 39000,52.650 8000 52.700 13500 52.750 30500
Q,8081455,52.500 23500 52.450 30500 52.400 39000,52.650 8000 52.700 13500 52.750 30500
Q,8082001,52.500 23500 52.450 30500 52.400 39000,52.650 8000 52.700 13500 52.750 30500
Q,8083001,52.500 23500 52.450 30500 52.400 39000,52.650 8000 52.700 15000 52.750 30500
Q,8083458,52.500 23500 52.450 30500 52.400 39000,52.650 8000 52.700 23500 52.750 30500
Q,8084046,52.500 23500 52.450 30500 52.400 39000,52.650 8000 52.700 23500 52.750 30500
Q,8084047,52.500 21500 52.450 30500 52.400 39000,52.650 8000 52.700 23500 52.750 30500
Q,8084047,52.500 21500 52.450 30500 52.400 39000,52.650 18000 52.700 23500 52.750 30500
Q,8084047,52.500 21000 52.450 30500 52.400 39000,52.650 18000 52.700 23500 52.750 30500
Q,8084083,52.500 21000 52.450 30500 52.400 39000,52.650 20000 52.700 23500 52.750 30500
Q,8084118,52.500 21000 52.450 30500 52.400 39000,52.650 23000 52.700 23500 52.750 30500
Q,8084445,52.500 20500 52.450 30500 52.400 39000,52.650 23000 52.700 23500 52.750 30500
Q,8085968,52.500 20500 52.450 31000 52.400 39000,52.650 23000 52.700 23500 52.750 30500
Q,8089791,52.500 20500 52.450 31000 52.400 39500,52.650 23000 52.700 23500 52.750 30500
Q,8089791,52.500 20500 52.450 30500 52.400 39500,52.650 23000 52.700 23500 52.750 30500
Q,8089819,52.500 21000 52.450 30500 52.400 39500,52.650 23000 52.700 23500 52.750 30500
Q,8090813,52.500 21000 52.450 30500 52.400 39500,52.650 23000 52.700 23500 52.750 30500
Q,8094982,52.500 21000 52.450 31000 52.400 39500,52.650 23000 52.700 23500 52.750 30500
Q,8095046,52.500 21000 52.450 31000 52.400 39500,52.650 23000 52.700 23500 52.750 30500
Q,8095071,52.500 21000 52.450 31000 52.400 39500,52.650 24000 52.700 23500 52.750 30500
Q,8104074,52.500 21000 52.450 31000 52.400 39500,52.650 24500 52.700 23500 52.750 30500
Q,8105998,52.500 21000 52.450 31000 52.400 39500,52.650 25000 52.700 23500 52.750 30500
Q,8105998,52.500 20500 52.450 31000 52.400 39500,52.650 25000 52.700 23500 52.750 30500
Q,8105998,52.550 500 52.500 20500 52.450 31000,52.650 25000 52.700 23500 52.750 30500
Q,8105998,52.550 500 52.500 10500 52.450 31000,52.650 25000 52.700 23500 52.750 30500
Q,8105998,52.550 1500 52.500 10500 52.450 31000,52.650 25000 52.700 23500 52.750 30500
Q,8105999,52.550 1500 52.500 5500 52.450 31000,52.650 25000 52.700 23500 52.750 30500
Q,8105999,52.550 1500 52.500 5500 52.450 36000,52.650 25000 52.700 23500 52.750 30500
Q,8106201,52.550 1500 52.500 7500 52.450 36000,52.650 25000 52.700 23500 52.750 30500
Q,8106343,52.550 1500 52.500 17500 52.450 36000,52.650 25000 52.700 23500 52.750 30500
Q,8107023,52.550 1500 52.500 17500 52.450 36000,52.650 25000 52.700 23500 52.750 30500
Q,8108054,52.550 1500 52.500 17500 52.450 35500,52.650 25000 52.700 23500 52.750 30500
Q,8109073,52.550 1500 52.500 17500 52.450 36000,52.650 25000 52.700 23500 52.750 30500
Q,8109296,52.550 1500 52.500 17500 52.450 35500,52.650 25000 52.700 23500 52.750 30500
Q,8110089,52.550 1500 52.500 17500 52.450 35500,52.650 25500 52.700 23500 52.750 30500
Q,8112386,52.550 1500 52.500 17500 52.450 36000,52.650 25500 52.700 23500 52.750 30500
Q,8112386,52.550 1500 52.500 17500 52.450 36000,52.650 25000 52.700 23500 52.750 30500
Q,8112976,52.550 1500 52.500 7500 52.450 36000,52.650 25000 52.700 23500 52.750 30500
Q,8112976,52.550 1000 52.500 7500 52.450 36000,52.650 25000 52.700 23500 52.750 30500
Q,8113192,52.550 1000 52.500 8000 52.450 36000,52.650 25000 52.700 23500 52.750 30500
Q,8113421,52.550 2000 52.500 8000 52.450 36000,52.650 25000 52.700 23500 52.750 30500
Q,8113421,52.550 2000 52.500 8000 52.450 35500,52.650 25000 52.700 23500 52.750 30500
Q,8114435,52.550 2000 52.500 8500 52.450 35500,52.650 25000 52.700 23500 52.750 30500
Q,8114507,52.550 2000 52.500 8000 52.450 35500,52.650 25000 52.700 23500 52.750 30500
Q,8114507,52.550 2000 52.500 8000 52.450 35500,52.650 27500 52.700 23500 52.750 30500
Q,8118502,52.550 2000 52.500 18000 52.450 35500,52.650 27500 52.700 23500 52.750 30500
Q,8118502,52.550 2000 52.500 18000 52.450 35500,52.650 25000 52.700 23500 52.750 30500
Q,8118503,52.550 2000 52.500 8000 52.450 35500,52.650 25000 52.700 23500 52.750 30500
T,8119000,52.55,1500
Q,8119533,52.550 2000 52.500 8000 52.450 35500,52.650 25000 52.700 25500 52.750 30500
Q,8119769,52.550 2000 52.500 8500 52.450 35500,52.650 25000 52.700 25500 52.750 30500
Q,8119769,52.550 2000 52.500 8500 52.450 35500,52.650 26500 52.700 25500 52.750 30500
Q,8119937,52.550 2000 52.500 18500 52.450 35500,52.650 26500 52.700 25500 52.750 30500
Q,8119938,52.500 18500 52.450 35500 52.400 37500,52.650 26500 52.700 25500 52.750 30500
Q,8119938,52.500 18500 52.450 35500 52.400 37500,52.600 2000 52.650 26500 52.700 25500
Q,8119938,52.500 16500 52.450 35500 52.400 37500,52.600 2000 52.650 26500 52.700 25500
Q,8119938,52.500 16500 52.450 35500 52.400 37500,52.600 2000 52.650 26500 52.700 23500
Q,8119938,52.500 16500 52.450 35500 52.400 37500,52.600 5500 52.650 26500 52.700 23500
Q,8119939,52.500 18500 52.450 35500 52.400 37500,52.600 5500 52.650 26500 52.700 23500
Q,8119939,52.500 18500 52.450 35500 52.400 37500,52.600 5500 52.650 22000 52.700 23500
Q,8119947,52.500 18500 52.450 35500 52.400 37500,52.600 10000 52.650 22000 52.700 23500
Q,8119948,52.500 18500 52.450 35500 52.400 37500,52.600 10000 52.650 22000 52.700 23500
Q,8119955,52.500 18500 52.450 35500 52.400 37500,52.600 10000 52.650 22000 52.700 23500
Q,8119957,52.500 18500 52.450 35500 52.400 37500,52.600 10000 52.650 21500 52.700 23500
Q,8120002,52.500 18500 52.450 35500 52.400 37500,52.600 10500 52.650 21500 52.700 23500
Q,8120061,52.500 18500 52.450 35500 52.400 37500,52.600 10500 52.650 21000 52.700 23500
Q,8120343,52.500 18500 52.450 35500 52.400 37500,52.600 11000 52.650 21000 52.700 23500
Q,8120353,52.500 19000 52.450 35500 52.400 37500,52.600 11000 52.650 21000 52.700 23500
Q,8120484,52.500 19000 52.450 35500 52.400 37500,52.600 9000 52.650 21000 52.700 23500
Q,8122688,52.500 19000 52.450 35500 52.400 39500,52.600 9000 52.650 21000 52.700 23500
Q,8122774,52.500 17000 52.450 35500 52.400 39500,52.600 9000 52.650 21000 52.700 23500
Q,8124585,52.500 17000 52.450 35500 52.400 39500,52.600 9000 52.650 21000 52.700 23500
Q,8124746,52.500 19000 52.450 35500 52.400 39500,52.600 9000 52.650 21000 52.700 23500
Q,8124746,52.550 500 52.500 19000 52.450 35500,52.600 9000 52.650 21000 52.700 23500
Q,8124747,52.550 500 52.500 9000 52.450 35500,52.600 9000 52.650 21000 52.700 23500
Q,8124747,52.550 500 52.500 9000 52.450 35500,52.600 19000 52.650 21000 52.700 23500
Q,8124747,52.550 500 52.500 9000 52.450 35500,52.600 19000 52.650 21000 52.700 23500
Q,8124781,52.550 500 52.500 9000 52.450 35500,52.600 21000 52.650 21000 52.700 23500
Q,8124949,52.550 500 52.500 9000 52.450 35500,52.600 19000 52.650 21000 52.700 23500
Q,8125127,52.550 500 52.500 9000 52.450 35500,52.600 19000 52.650 21000 52.700 23500
Q,8125127,52.550 500 52.500 9000 52.450 30500,52.600 19000 52.650 21000 52.700 23500
Q,8125950,52.550 500 52.500 14000 52.450 30500,52.600 19000 52.650 21000 52.700 23500
Q,8134155,52.550 500 52.500 14000 52.450 30500,52.600 19000 52.650 21000 52.700 23500
Q,8134155,52.550 500 52.500 14000 52.450 30500,52.600 19000 52.650 21000 52.700 23500
T,8140000,52.55,1000
Q,8140144,52.550 500 52.500 14000 52.450 30500,52.600 19000 52.650 21000 52.700 23500
Q,8140145,52.500 14000 52.450 30500 52.400 39500,52.600 19000 52.650 21000 52.700 23500
Q,8140145,52.500 14000 52.450 30500 52.400 39500,52.600 9000 52.650 21000 52.700 23500
Q,8140145,52.500 14000 52.450 30500 52.400 39500,52.600 11000 52.650 21000 52.700 23500
Q,8140145,52.500 24000 52.450 30500 52.400 39500,52.600 11000 52.650 21000 52.700 23500
Q,8140164,52.500 24000 52.450 30500 52.400 39500,52.600 9000 52.650 21000 52.700 23500
Q,8142331,52.500 24000 52.450 30500 52.400 39500,52.600 9000 52.650 21000 52.700 23500
Q,8143356,52.500 24000 52.450 30500 52.400 39500,52.600 10000 52.650 21000 52.700 23500
Q,8143356,52.500 24000 52.450 30500 52.400 39500,52.600 5500 52.650 21000 52.700 23500
Q,8146431,52.500 24000 52.450 30500 52.400 39500,52.600 5500 52.650 25500 52.700 23500
Q,8146431,52.500 24000 52.450 30500 52.400 39500,52.600 5500 52.650 21000 52.700 23500
Q,8150275,52.500 24000 52.450 30500 52.400 39500,52.600 10000 52.650 21000 52.700 23500
Q,8150276,52.500 22000 52.450 30500 52.400 39500,52.600 10000 52.650 21000 52.700 23500
Q,8150705,52.500 22000 52.450 30500 52.400 39500,52.600 12000 52.650 21000 52.700 23500
Q,8150711,52.500 24000 52.450 30500 52.400 39500,52.600 12000 52.650 21000 52.700 23500
Q,8151392,52.500 22000 52.450 30500 52.400 39500,52.600 12000 52.650 21000 52.700 23500
T,8152000,52.6,500
Q,8152615,52.500 21500 52.450 30500 52.400 39500,52.600 12000 52.650 21000 52.700 23500
Q,8152616,52.550 1000 52.500 21500 52.450 30500,52.600 12000 52.650 21000 52.700 23500
Q,8152652,52.550 1000 52.500 11500 52.450 30500,52.600 12000 52.650 21000 52.700 23500
Q,8152653,52.500 11500 52.450 30500 52.400 39500,52.600 12000 52.650 21000 52.700 23500
Q,8152781,52.500 9500 52.450 30500 52.400 39500,52.600 12000 52.650 21000 52.700 23500
Q,8153001,52.500 9500 52.450 30500 52.400 39500,52.600 10000 52.650 21000 52.700 23500
Q,8154542,52.500 19500 52.450 30500 52.400 39500,52.600 10000 52.650 21000 52.700 23500
Q,8154569,52.500 19500 52.450 30500 52.400 39500,52.600 12000 52.650 21000 52.700 23500
Q,8154569,52.500 19500 52.450 30500 52.400 39500,52.600 12000 52.650 21000 52.700 23500
Q,8154569,52.500 19500 52.450 30500 52.400 39500,52.600 12000 52.650 21000 52.700 23500
Q,8155594,52.500 19500 52.450 30500 52.400 39500,52.600 12000 52.650 21000 52.700 23500
Q,8155597,52.500 20500 52.450 30500 52.400 39500,52.600 12000 52.650 21000 52.700 23500
Q,8155633,52.500 22500 52.450 30500 52.400 39500,52.600 12000 52.650 21000 52.700 23500
Q,8156209,52.500 22500 52.450 30500 52.400 39500,52.600 12000 52.650 21000 52.700 23500
Q,8156626,52.500 22500 52.450 30500 52.400 39500,52.600 10000 52.650 21000 52.700 23500
Q,8156643,52.500 23000 52.450 30500 52.400 39500,52.600 10000 52.650 21000 52.700 23500
Q,8157653,52.500 23000 52.450 30500 52.400 39500,52.600 9000 52.650 21000 52.700 23500
Q,8158272,52.500 23000 52.450 30500 52.400 39500,52.600 9000 52.650 22500 52.700 23500
Q,8158965,52.500 21000 52.450 30500 52.400 39500,52.600 9000 52.650 22500 52.700 23500
Q,8158966,52.500 21000 52.450 30500 52.400 39500,52.600 9500 52.650 22500 52.700 23500
Q,8159650,52.500 21000 52.450 30500 52.400 39500,52.600 10000 52.650 22500 52.700 23500
Q,8159829,52.500 21000 52.450 30500 52.400 39500,52.600 12000 52.650 22500 52.700 23500
Q,8159839,52.500 21000 52.450 30500 52.400 39500,52.600 12000 52.650 21000 52.700 23500
Q,8161251,52.500 23000 52.450 30500 52.400 39500,52.600 12000 52.650 21000 52.700 23500
Q,8161254,52.500 22000 52.450 30500 52.400 39500,52.600 12000 52.650 21000 52.700 23500
Q,8161258,52.500 20000 52.450 30500 52.400 39500,52.600 12000 52.650 21000 52.700 23500
Q,8161258,52.500 15000 52.450 30500 52.400 39500,52.600 12000 52.650 21000 52.700 23500
Q,8161258,52.500 15000 52.450 35500 52.400 39500,52.600 12000 52.650 21000 52.700 23500
Q,8162203,52.500 5000 52.450 35500 52.400 39500,52.600 12000 52.650 21000 52.700 23500
Q,8162208,52.500 5000 52.450 35500 52.400 39500,52.600 10000 52.650 21000 52.700 23500
Q,8162211,52.500 7000 52.450 35500 52.400 39500,52.600 10000 52.650 21000 52.700 23500
Q,8162216,52.500 8000 52.450 35500 52.400 39500,52.600 10000 52.650 21000 52.700 23500
Q,8162216,52.500 6000 52.450 35500 52.400 39500,52.600 10000 52.650 21000 52.700 23500
Q,8162292,52.500 6000 52.450 35500 52.400 39500,52.600 12000 52.650 21000 52.700 23500
Q,8162292,52.500 5500 52.450 35500 52.400 39500,52.600 12000 52.650 21000 52.700 23500
Q,8162328,52.500 5500 52.450 36000 52.400 39500,52.600 12000 52.650 21000 52.700 23500
Q,8162328,52.500 5500 52.450 36000 52.400 39500,52.600 12000 52.650 21000 52.700 20500
Q,8162472,52.500 5500 52.450 36000 52.400 39500,52.600 12000 52.650 21000 52.700 19000
Q,8162502,52.500 7500 52.450 36000 52.400 39500,52.600 12000 52.650 21000 52.700 19000
Q,8163001,52.500 7500 52.450 36000 52.400 39500,52.600 12000 52.650 21000 52.700 19000
Q,8163046,52.500 17500 52.450 36000 52.400 39500,52.600 12000 52.650 21000 52.700 19000
Q,8163055,52.500 17500 52.450 36000 52.400 39500,52.600 10000 52.650 21000 52.700 19000
Q,8163055,52.500 17500 52.450 36000 52.400 39500,52.600 9500 52.650 21000 52.700 19000
Q,8163234,52.500 17500 52.450 36000 52.400 39500,52.600 9000 52.650 21000 52.700 19000
Q,8163314,52.500 17500 52.450 36000 52.400 39500,52.600 11000 52.650 21000 52.700 19000
Q,8163314,52.500 17500 52.450 35500 52.400 39500,52.600 11000 52.650 21000 52.700 19000
Q,8163472,52.500 18000 52.450 35500 52.400 39500,52.600 11000 52.650 21000 52.700 19000
Q,8163769,52.500 18000 52.450 35500 52.400 39500,52.600 9000 52.650 21000 52.700 19000
Q,8163770,52.500 18000 52.450 35500 52.400 39500,52.600 11000 52.650 21000 52.700 19000
Q,8164329,52.500 16000 52.450 35500 52.400 39500,52.600 11000 52.650 21000 52.700 19000
Q,8166304,52.500 16000 52.450 35500 52.400 39000,52.600 11000 52.650 21000 52.700 19000
Q,8166493,52.500 16000 52.450 35500 52.400 39000,52.600 9000 52.650 21000 52.700 19000
Q,8168211,52.500 16000 52.450 35500 52.400 39000,52.600 11000 52.650 21000 52.700 19000
Q,8169015,52.500 18000 52.450 35500 52.400 39000,52.600 11000 52.650 21000 52.700 19000
Q,8169027,52.500 18000 52.450 35500 52.400 39000,52.600 9000 52.650 21000 52.700 19000
Q,8170254,52.500 18000 52.450 35500 52.400 39000,52.600 9000 52.650 21000 52.700 19000
Q,8170752,52.500 18000 52.450 35500 52.400 39000,52.600 11000 52.650 21000 52.700 19000
Q,8170816,52.500 16000 52.450 35500 52.400 39000,52.600 11000 52.650 21000 52.700 19000
Q,8171186,52.500 16000 52.450 35500 52.400 39000,52.600 11000 52.650 21000 52.700 19000
Q,8173236,52.500 18000 52.450 35500 52.400 39000,52.600 11000 52.650 21000 52.700 19000
Q,8173237,52.500 18000 52.450 36500 52.400 39000,52.600 11000 52.650 21000 52.700 19000
Q,8173253,52.500 18000 52.450 36500 52.400 39000,52.600 9000 52.650 21000 52.700 19000
Q,8173284,52.500 18000 52.450 36500 52.400 39000,52.600 11000 52.650 21000 52.700 19000
Q,8173363,52.500 16000 52.450 36500 52.400 39000,52.600 11000 52.650 21000 52.700 19000
Q,8176058,52.500 18000 52.450 36500 52.400 39000,52.600 11000 52.650 21000 52.700 19000
Q,8176058,52.500 16000 52.450 36500 52.400 39000,52.600 11000 52.650 21000 52.700 19000
Q,8176075,52.500 16000 52.450 36500 52.400 39000,52.600 9000 52.650 21000 52.700 19000
Q,8176084,52.500 16000 52.450 36500 52.400 39000,52.600 9000 52.650 21000 52.700 19000
Q,8178507,52.500 16000 52.450 36500 52.400 39000,52.600 11000 52.650 21000 52.700 19000
Q,8178509,52.500 18000 52.450 36500 52.400 39000,52.600 11000 52.650 21000 52.700 19000
Q,8178724,52.500 16000 52.450 36500 52.400 39000,52.600 11000 52.650 21000 52.700 19000
Q,8178724,52.500 18000 52.450 36500 52.400 39000,52.600 11000 52.650 21000 52.700 19000
Q,8178734,52.500 18000 52.450 36500 52.400 39000,52.600 9000 52.650 21000 52.700 19000
Q,8179743,52.500 18000 52.450 36500 52.400 39000,52.600 11000 52.650 21000 52.700 19000
Q,8180505,52.500 18000 52.450 36500 52.400 39000,52.600 9000 52.650 21000 52.700 19000
Q,8181005,52.500 18000 52.450 36500 52.400 39000,52.600 11000 52.650 21000 52.700 19000
Q,8181006,52.500 16000 52.450 36500 52.400 39000,52.600 11000 52.650 21000 52.700 19000
Q,8181006,52.500 16000 52.450 31500 52.400 39000,52.600 11000 52.650 21000 52.700 19000
Q,8181006,52.500 21000 52.450 31500 52.400 39000,52.600 11000 52.650 21000 52.700 19000
Q,8181007,52.500 23000 52.450 31500 52.400 39000,52.600 11000 52.650 21000 52.700 19000
Q,8181027,52.500 23000 52.450 31500 52.400 39000,52.600 9000 52.650 21000 52.700 19000
Q,8182641,52.500 23000 52.450 31500 52.400 39000,52.600 9000 52.650 21000 52.700 19000
Q,8182641,52.500 23000 52.450 31500 52.400 39000,52.600 11000 52.650 21000 52.700 19000
Q,8182642,52.500 23000 52.450 31500 52.400 39000,52.600 11500 52.650 21000 52.700 19000
Q,8182642,52.500 23000 52.450 31500 52.400 39000,52.600 12000 52.650 21000 52.700 19000
Q,8182643,52.500 23000 52.450 31500 52.400 39000,52.600 10000 52.650 21000 52.700 19000
Q,8182643,52.500 21000 52.450 31500 52.400 39000,52.600 10000 52.650 21000 52.700 19000
Q,8183007,52.500 21000 52.450 31500 52.400 39000,52.600 12000 52.650 21000 52.700 19000
Q,8183007,52.500 16000 52.450 31500 52.400 39000,52.600 12000 52.650 21000 52.700 19000
Q,8183007,52.500 16000 52.450 36500 52.400 39000,52.600 12000 52.650 21000 52.700 19000
